VIDEO, Rate, Utility, d0, QP,,,,,,,,,,,,,,,,,,,,,,,,,,,
,479.761046,4.273927,0.346697,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
,678.605877,4.562521,0.411833,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,877.450708,4.682619,0.400159,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1076.295538,4.780729,0.407407,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1275.140369,4.875728,0.42724,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1473.9852,4.935709,0.385493,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1672.830031,4.965199,0.327691,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1871.674862,4.98186,0.451219,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2070.519692,4.990724,0.20376,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2269.364523,4.997872,0.486094,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2468.209354,5.007787,0.308715,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2667.054185,5.014215,0.275714,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2865.899015,5.023168,0.030796,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3064.743846,5.028119,0.168173,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3263.588677,5.031458,0.03607,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3462.433508,5.034057,0.044292,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3661.278338,5.03906,0.068387,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3860.123169,5.040806,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lam,117.616,1.453638,0.5,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
,334.0816,2.280516,0.446708,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
,550.5472,2.291614,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
,767.0128,2.842014,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,983.4784,2.842014,0,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1199.944,3.39003,0.093551,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
