,17220.584,
,17316.884,
,17407.872,
,17523.544,
,17642.356,
,17758.028,
,17870.336,
,17979.86,
,18092.168,
,18200.3568,
,18293.1048,
,18409.7488,
,18528.9728,
,18608.5168,
,18717.4968,
,18820.0648,
,18926.8888,
,19046.1128,
,19125.88,
,19247.248,
,19360.364,
,19481.732,
,19594.04,
,19708.776,
,19821.084,
,19923.732,
,20019.268,
,20112.332,
,20208.632,
,20320.712,
,20423.36,
,20521.852,
,20620.428,
,20723.036,
,20832.024,
,20950.08,
,21058.416,
,21175.684,
,21295.384,
,21410.168,
,21522.476,
,21619.424,
,21714.96,
,21830.288,
,21952.672,
,22061.6128,
,22187.156,
,22299.464,
,22418.4808,
,22530.7888,
,22626.3248,
,22716.9648,
,22823.7368,
,22931.1488,
,23036.2288,
,23141.9968,
,23249.2608,
,23356.4088,
,23483.7448,
,23596.0528,
,23717.5728,
,23826.4488,
,23952.0568,
,24064.3648,
,24159.9008,
,24249.0728,
,24345.3248,
,24469.1968,
,24581.5048,
,24677.0408,
,24761.0608,
,24855.5008,
,24953.2168,
,25081.1328,
,25193.3608,
,25289.0288,
,25412.9888,
,25514.1768,
,25617.0888,
,25742.6968,
,25824.8048,
,25930.1288,
,26031.3168,
,26131.9208,
,26259.8368,
,26341.9448,
,26431.5888,
,26528.628,
,26663.452,
,26759.704,
,26894.7768,
,26968.9648,
,27100.8688,
,27193.4288,
,27295.1368,
,27400.2168,
,27505.9848,
,27607.1648,
,27720.3968,
,27821.1368,
,27960.0408,
,28040.7288,
,28168.4968,
,28302.7448,
,28428.3528,
,28508.8368,
,28634.4448,
,28727.0048,
,28825.6248,
,28945.4928,
,29023.6688,
,29151.5848,
,29244.1448,
,29342.7648,
,29451.9928,
,29553.1568,
,29660.4488,
,29794.6968,
,29920.3048,
,30009.3728,
,30105.0128,
,30201.2648,
,30311.7048,
,30437.4448,
,30533.4168,
,30628.7048,
,30754.3128,
,30838.8768,
,30960.2168,
,31057.2328,
,31153.2088,
,31271.4528,
,31356.0168,
,31477.3568,
,31574.3728,
,31670.3488,
,31770.7688,
,31847.9608,
,31936.7368,
,32039.3048,
,32164.9088,
,,
1,sony,582.416
,1112.648,
,1553.136,
,1946.584,
,2347.704,
,2754.276,
,3146.08,
,3545.132,
,3938.58,
,4339.7,
,4746.272,
,5138.076,
,5529.936,
,5918.144,
,6308.892,
,6676.576,
,7042.896,
,7400.168,
,7743.82,
,8041.332,
,8340.364,
,8654.332,
,8978.156,
,9286.452,
,9593.3,
,9890.812,
,10161.472,
,10423.38,
,10747.732,
,11089.632,
,11420.988,
,11732.108,
,12029.62,
,12302.4,
,12584.04,
,12881.12,
,13128.424,
,13333.94,
,13518.528,
,13702.08,
,13884.316,
,14064.456,
,14242.356,
,14417.588,
,14588.692,
,14883.584,
,15206.748,
,15518.88,
,15815.988,
,16077.612,
,16285.62,
,16495.964,
,16705.028,
,16986.236,
,17229.992,
,17545.948,
,17812.76,
,18175.244,
,18460.616,
,18668.624,
,18878.968,
,19088.032,
,19301.36,
,19529.168,
,19736.856,
,19975.208,
,20235.844,
,20464.576,
,20685.384,
,20934.328,
,21150.688,
,21358.376,
,21563.16,
,21835.956,
,22132.204,
,22388.176,
,22673.436,
,22947.516,
,23294.596,
,23630.64,
,23861.92,
,24069.928,
,24280.272,
,24489.336,
,24702.664,
,24930.472,
,25199.484,
,25407.492,
,25617.836,
,25855.408,
,26104.352,
,26335.632,
,26551.992,
,26752.18,
,26964.464,
,27208.876,
,27452.568,
,27698.18,
,27950.888,
,28182.168,
,28405.736,
,28605.924,
,28794.58,
,29021.412,
,29268.2,
,29575.048,
,29856.464,
,30179.124,
,30556.58,
,30947.328,
,31304.6,
,31643.576,
,31937.352,
,32263.668,
,32572.164,
,32946.012,
,33303.284,
,33639.36,
,33966.852,
,34290.016,
,34602.148,
,34899.256,
,35201.188,
,35524.352,
,35836.484,
,36144.78,
,36451.628,
,36748.736,
,37019.396,
,37316.528,
,37644.02,
,37967.184,
,38279.316,
,38590.436,
,38887.544,
,39160.324,
,39441.964,
,39739.044,
,40000.668,
,40247.972,
,40453.488,
,40638.076,
,40935.68,
,41246.8,
,41532.172,
,41804.952,
,42098.3,
,42383.672,
,42630.976,
,42838.664,
,43044.18,
,43231.204,
,43438.888,
,43686.192,
,43898.264,
,44158.9,
,44406.204,
,44634.936,
,44840.452,
,45040.924,
,45244.42,
,45476.54,
,45759.012,
,46059.72,
,46391.076,
,46702.196,
,46974.976,
,47256.616,
,47553.696,
,47801,
,48032.28,
,48237.796,
,48437.984,
,48626.64,
,48841.76,
,49122.54,
,49369.844,
,49575.36,
,49759.948,
,49948.128,
,50132.716,
,50316.752,
,50500.304,
,50682.54,
,50862.68,
,51040.58,
,51215.812,
,51386.916,
,51555.208,
,51717.564,
,51875.208,
,52030.336,
,52181.428,
,52332.464,
,52483.504,
,52638.456,
,52849.136,
,53064.62,
,53278.06,
,53459.132,
,53650.828,
,53834.864,
,54126.66,
,54422.908,
,54684.032,
,54964.14,
,55238.22,
,55585.3,
,55921.344,
,56182.468,
,56413.748,
,56613.936,
,56806.468,
,57011.836,
,57218.388,
,57490.188,
,57751.312,
,57930.98,
,58144.032,
,58349.4,
,58555.952,
,58784.572,
,59021.548,
,59245.3,
,59471.62,
,59675.184,
,59882.756,
,60092.4,
,60311.144,
,60547.72,
,60782.76,
,60995.628,
,61208.4,
,61423.652,
,61626.224,
,61831.872,
,62065.688,
,62232.156,
,62438.456,
,62622.492,
,62779.364,
,62938.12,
,63091.452,
,63244.476,
,63404.552,
,63543.36,
,63681.188,
,63821.916,
,63970.556,
,64107.144,
,64242.076,
,64378.684,
,64513.604,
,64649.308,
,64805.256,
,64958.868,
,65098.888,
,65230.724,
,65339.944,
,65468.384,
,65600.22,
,65705.236,
,65799.024,
,65904.172,
,66014.172,
,66110.756,
,66208.156,
,66306.564,
,66405.344,
,66504.376,
,66604.38,
,66704.22,
,66803.984,
,66904.412,
,67004.92,
,67106.108,
,67201.504,
,67280.532,
,67385.688,
,67483.108,
,67599.428,
,67726.604,
,67842.316,
,67968.924,
,68065.804,
,68187.844,
,68297.064,
,68420.528,
,68557.34,
,68658.588,
,68737.44,
,68791.06,
,68831.26,
,68891.892,
,,
2,star,145.116
,283.908,
,400.104,
,525.132,
,657.52,
,779.668,
,902.636,
,1019.7,
,1138.732,
,1252.824,
,1372.436,
,1479.996,
,1581.248,
,1705.028,
,1795.68,
,1895.668,
,2001.464,
,2125.244,
,2212.896,
,2316.444,
,2423.14,
,2542.752,
,2647.948,
,2776.296,
,2895.184,
,3020.336,
,3139.224,
,3254.04,
,3372.928,
,3473.764,
,3579.408,
,3677.624,
,3779.24,
,3905.152,
,4019.244,
,4138.856,
,4231.82,
,4348.336,
,4450.532,
,4569.164,
,4683.256,
,4802.868,
,4902.224,
,5000.68,
,5100.036,
,5193.092,
,5312.072,
,5419.748,
,5539.36,
,5645.768,
,5776.388,
,5894.516,
,6020.428,
,6134.52,
,6254.132,
,6344.908,
,6451.944,
,6562.5,
,6653.276,
,6763.336,
,6874.288,
,6984.976,
,7104.588,
,7209.512,
,7302.4,
,7415.176,
,7512.804,
,7629.728,
,7727.644,
,7834.64,
,7932.228,
,8037.796,
,8172.576,
,8271.152,
,8405.448,
,8523.576,
,8652.092,
,8787.144,
,8905.272,
,9031.184,
,9145.276,
,9264.888,
,9373.304,
,9492.916,
,9583.692,
,9690.728,
,9793.52,
,9913.132,
,10003.908,
,10110.944,
,10204,
,10311.504,
,10426.696,
,10517.472,
,10624.508,
,10731.72,
,10844.1,
,10941.216,
,11034.74,
,11158.836,
,11270.904,
,11386.864,
,11498.932,
,11608.38,
,11699.032,
,11807.08,
,11928.764,
,12033.412,
,12156.792,
,12254.752,
,12358.228,
,12455.224,
,12577.008,
,12674.968,
,12786.88,
,12890.04,
,13014.216,
,13116.932,
,13207.584,
,13310.256,
,13434.956,
,13537.484,
,13660.46,
,13767.872,
,13896.852,
,13995.9,
,14124.88,
,14215.532,
,14326.532,
,14429.24,
,14545.096,
,14637.948,
,14746.748,
,14849.456,
,14955.708,
,15058.66,
,15146.832,
,15260.312,
,15363.02,
,15469.272,
,15571.728,
,15659.9,
,15759.712,
,15862.42,
,15968.672,
,16071.128,
,16147.244,
,16253.496,
,16355.952,
,16448,
,16551.996,
,16654.452,
,16736.104,
,16838.812,
,16945.064,
,17047.52,
,17144.352,
,17246.808,
,17344.404,
,17450.656,
,17553.112,
,17631.748,
,17713.488,
,17816.196,
,17922.448,
,18024.904,
,18091.668,
,18150.128,
,18196.196,
,18308.048,
,18424.152,
,18499.244,
,18586.416,
,18708.976,
,18801.024,
,18872.396,
,19007.476,
,19085.84,
,19176.756,
,19285.116,
,19400.544,
,19480.368,
,19599.832,
,19670.7,
,19783.564,
,19906.136,
,19984.772,
,20065.14,
,20179.004,
,20263.252,
,20380.656,
,20483.364,
,20589.616,
,20692.072,
,20778.664,
,20881.12,
,20956.116,
,21039.792,
,21136.672,
,21231.168,
,21309.5,
,21412.208,
,21518.46,
,21620.916,
,21729.48,
,21805.24,
,21931.132,
,22033.84,
,22140.092,
,22242.548,
,22352.248,
,22479.312,
,22555.072,
,22680.964,
,22783.672,
,22889.924,
,22992.38,
,23064.572,
,23161.18,
,23225.116,
,23299.132,
,23402.964,
,23508.092,
,23610.548,
,23699.056,
,23796.972,
,23899.428,
,23981.832,
,24060.052,
,24144.392,
,24237.9,
,24316.684,
,24406.312,
,24518.336,
,24621.044,
,24727.296,
,24829.752,
,24919.636,
,25013.664,
,25119.78,
,25248.76,
,25358.368,
,25452.256,
,25581.236,
,25687.232,
,25790.832,
,25888.884,
,25992.484,
,26097.844,
,26201.444,
,26303.9,
,26394.112,
,26484.032,
,26581.484,
,26658.344,
,26742.048,
,26820.876,
,26879.336,
,26919.832,
,26946.956,
,27060.38,
,27182.776,
,27263.616,
,27369.968,
,27487.272,
,27596.88,
,27702.444,
,27819.748,
,27925.744,
,28029.344,
,28127.556,
,28231.156,
,28323.788,
,28447.328,
,28553.324,
,28656.924,
,28747.136,
,28837.056,
,28934.508,
,29011.368,
,29095.072,
,29173.9,
,29211.172,
,29294.876,
,29379.544,
,29485.54,
,29589.14,
,29679.352,
,29769.272,
,29866.724,
,29943.584,
,30027.288,
,30106.116,
,30112.612,
,,
3,terminate,719.236
,1405.184,
,2071.192,
,2719.8,
,3131.172,
,3440.008,
,3762.56,
,4180.676,
,4555.744,
,4712.796,
,4875.052,
,5089.212,
,5537.432,
,5955.548,
,6214.456,
,6348.6,
,6458.568,
,6798.984,
,7210.356,
,7654.396,
,8182.864,
,8744.42,
,9393.028,
,9811.144,
,10222.516,
,10362.188,
,10525.692,
,10656.524,
,10846.072,
,11029.172,
,11197.716,
,11350.52,
,11516.656,
,11726.976,
,11979.508,
,12208.544,
,12485.688,
,12966.684,
,13642.348,
,14060.464,
,14579.304,
,15001.72,
,15419.836,
,15691.7,
,15857.668,
,16077.512,
,16375.4,
,16572.172,
,16739.868,
,16932.38,
,17182.796,
,17470.944,
,17662.996,
,17783.296,
,17956.908,
,18235.524,
,18464.152,
,18694.412,
,19062.032,
,19405.5,
,19678.796,
,19879.476,
,20008.728,
,20200.304,
,20467.196,
,20712.932,
,20961.06,
,21274.46,
,21554.12,
,21695.976,
,21806.3,
,22044.004,
,22305.5,
,22508.692,
,22752.52,
,22923.932,
,23074.416,
,23294.764,
,23481.468,
,23682.272,
,23882.536,
,24118.128,
,24412.788,
,24761.844,
,25141.972,
,25470.12,
,25798.124,
,26132.524,
,26407.568,
,26516.804,
,26641.796,
,26777.476,
,26929.228,
,27077.752,
,27203.396,
,27332.792,
,27449.44,
,27689.82,
,27820.688,
,28021.364,
,28289.312,
,28592.588,
,28920.592,
,29254.992,
,29530.036,
,29757.48,
,29968.532,
,30275.356,
,30550.4,
,30780.6,
,30995.884,
,31155.144,
,31332.64,
,31509.8,
,31633.552,
,31757.06,
,31882.104,
,32007.268,
,32131.284,
,32440.504,
,32769.636,
,33078.472,
,33370.196,
,33660.108,
,33954.472,
,34443.056,
,34867.204,
,35285.32,
,35637.236,
,36025.16,
,36292.184,
,36669.704,
,37000.884,
,37247.648,
,37538.668,
,37911.224,
,38281.072,
,38765.888,
,39184.004,
,39531.848,
,39860.98,
,40152.704,
,40442.616,
,40684.304,
,40912.944,
,41297.912,
,41585.404,
,41921.2244,
,42339.3404,
,42645.1084,
,42833.3484,
,43037.4844,
,43255.3164,
,43488.9924,
,43677.2364,
,43906.8964,
,44136.8804,
,44348.1684,
,44621.0524,
,44930.2484,
,45164.4964,
,45273.7324,
,45408.1404,
,45571.1884,
,45748.8244,
,45858.0604,
,45995.0204,
,46194.0164,
,46482.1724,
,46787.9404,
,47018.1404,
,47233.4244,
,47421.6644,
,47631.8244,
,47862.0244,
,48077.3084,
,48286.9644,
,48514.4084,
,48766.2564,
,49073.0804,
,49307.3284,
,49537.5284,
,49752.8124,
,49912.0724,
,50089.5684,
,50266.7284,
,50390.4804,
,50513.9884,
,50673.8964,
,50851.0564,
,50974.8084,
,51098.3164,
,51223.3604,
,51348.5244,
,51512.0964,
,51745.7724,
,51934.0164,
,52163.6764,
,52393.6604,
,52627.6244,
,52936.8204,
,53187.0284,
,53421.2764,
,53542.9684,
,53695.2404,
,53869.6844,
,54051.1164,
,54253.1484,
,54445.2604,
,54827.0924,
,55132.8604,
,55387.6884,
,55641.0324,
,55877.5964,
,56065.8364,
,56269.9724,
,56487.8044,
,56721.4804,
,56909.7244,
,57139.3844,
,57418.0004,
,57672.8284,
,57926.1724,
,58162.7364,
,58396.9844,
,58558.3524,
,58700.2284,
,58941.7564,
,59191.6924,
,59425.9404,
,59596.7924,
,59786.1764,
,59995.2204,
,60188.7364,
,60399.7124,
,60581.7644,
,60773.4284,
,60989.2604,
,61204.8364,
,61415.7684,
,61626.9884,
,61771.2764,
,62028.936,
,62358.068,
,62649.792,
,62939.704,
,63227.32,
,63469.008,
,63795,
,64082.616,
,64401.6524,
,64836.4284,
,65142.1964,
,65429.8124,
,65618.0524,
,65822.1884,
,66040.0204,
,66273.6964,
,66461.9404,
,66691.6004,
,66956.44,
,67246.352,
,67488.04,
,67760.34,
,68108.7484,
,68514.2764,
,68820.0444,
,69143.0764,
,69448.8444,
,69672.4364,
,69867.8804,
,70090.9284,
,70360.4564,
,70599.5004,
,70814.5844,
,71049.9684,
,71275.6884,
,71463.9284,
,71733.9844,
,71968.2324,
,72191.8244,
,72387.2684,
,72645.5964,
,72884.6404,
,73118.8884,
,73335.1084,
,73569.3564,
,73795.0764,
,73950.1964,
,74096.9804,
,74201.8324,
,74379.4044,
,74534.5244,
,74681.3084,
,,
4,tokyo,144.512
,281.152,
,395.896,
,524.832,
,641.664,
,754.18,
,871.424,
,998.468,
,1104.816,
,1217.764,
,1352.696,
,1465.644,
,1572.268,
,1674.344,
,1781.816,
,1889.132,
,2003.068,
,2113.14,
,2242.96,
,2353.82,
,2467.14,
,2586.116,
,2703.46,
,2825.656,
,2951.34,
,3073.536,
,3188.624,
,3299.616,
,3402.368,
,3520.096,
,3626.184,
,3726.864,
,3850.96,
,3978.536,
,4104.176,
,4213.844,
,4352.056,
,4452.736,
,4562.696,
,4663.376,
,4791.52,
,4892.2,
,4997.96,
,5098.348,
,5188.26,
,5309.816,
,5414.14,
,5520.076,
,5643.22,
,5757.36,
,5858.04,
,5975.148,
,6075.828,
,6181.588,
,6281.976,
,6382.892,
,6483.572,
,6589.332,
,6689.72,
,6778.572,
,6851.204,
,6951.148,
,7054.828,
,7171.464,
,7275.788,
,7381.724,
,7504.868,
,7619.008,
,7721.028,
,7836.796,
,7938.816,
,8027.272,
,8146.176,
,8244.54,
,8375,
,8466.348,
,8559.156,
,8674.7,
,8787.98,
,8916.884,
,8997.62,
,9127.524,
,9226.7,
,9356.348,
,9446.26,
,9558.628,
,9649.976,
,9753.82,
,9874.644,
,9978.968,
,10084.904,
,10208.048,
,10322.188,
,10420.884,
,10539.976,
,10624.18,
,10722.964,
,10813.752,
,10947.72,
,11013.408,
,11080.332,
,11152.176,
,11214.06,
,11272.088,
,11341.724,
,11430.024,
,11532.284,
,11641.5,
,11741.84,
,11859.288,
,11943.492,
,12043.176,
,12155.208,
,12267.032,
,12365.108,
,12486.088,
,12593.54,
,12707.68,
,12806.376,
,12925.552,
,13037.924,
,13129.272,
,13220.048,
,13337.624,
,13450.904,
,13554.348,
,13661.088,
,13777.252,
,13891.392,
,14019.272,
,14109.18,
,14200.836,
,14294.188,
,14407.704,
,14516.924,
,14632.936,
,14723.084,
,14819.512,
,14906.684,
,14999.468,
,15101.132,
,15165.416,
,15229.976,
,15294.12,
,15358.16,
,15424.976,
,15522.984,
,15625.244,
,15727.016,
,15831.768,
,15952.248,
,16042.396,
,16152.748,
,16268.704,
,16404.764,
,16494.5,
,16586.2,
,16678.792,
,16793.196,
,16899.184,
,17018.428,
,17108.576,
,17224.532,
,17358.172,
,17467.496,
,17588.476,
,17680.132,
,17773.484,
,17870.5,
,17976.908,
,18081.66,
,18202.14,
,18293.796,
,18388.716,
,18484.164,
,18584.272,
,18684.684,
,18774.832,
,18871.26,
,18958.432,
,19052.468,
,19152.88,
,19217.164,
,19281.724,
,19345.868,
,19409.908,
,19473.76,
,19533.224,
,19592.78,
,19652.3,
,19710.024,
,19765.14,
,19821.196,
,19874.14,
,19924.316,
,19974.62,
,20023.324,
,20071.004,
,20116.772,
,20160.024,
,20202.576,
,20286.416,
,20386.828,
,20422.004,
,20445.612,
,20463.9,
,20540.792,
,20622.204,
,20727.864,
,20806.952,
,20920.284,
,21013.212,
,21116.656,
,21226.032,
,21345.428,
,21472.204,
,21581.58,
,21631.644,
,21739.268,
,21825.244,
,21948.104,
,22040.012,
,22140.064,
,22205.776,
,22302.072,
,22400.652,
,22497.424,
,22594.804,
,22692.052,
,22782.956,
,22879.316,
,22977.988,
,23078.868,
,23180.068,
,23278.772,
,23370.428,
,23475.24,
,23569.96,
,23668.74,
,23790.424,
,23899.748,
,24020.728,
,24112.384,
,24205.736,
,24302.752,
,24402.86,
,24503.272,
,24592.54,
,24684.328,
,24811.104,
,24920.48,
,25041.408,
,25150.784,
,25242.44,
,25335.792,
,25432.808,
,25532.916,
,25633.328,
,25709.268,
,25800.924,
,25899.44,
,25999.852,
,26091.76,
,26191.812,
,26261.256,
,26353.82,
,26452.4,
,26549.172,
,26648.072,
,26749.272,
,26847.096,
,26938.752,
,27032.104,
,27131.404,
,27231.816,
,27329.64,
,27417.244,
,27497.388,
,27575.872,
,27667.528,
,27781.9,
,27887.976,
,27990.512,
,28111.492,
,28215.516,
,28321.972,
,28413.628,
,28506.98,
,28603.996,
,28704.104,
,28804.516,
,28845.512,
,28886.848,
,28928.916,
